01, 70740897500, 20230802175715, 20230802175736, 06
01, 77199806663, 20230812060311, 20230812061210, 11
02, 71567608278, 20231107181100, 20231107181822, 11
01, 70963345369, 20230121063804, 20230121063917, 03
01, 71979495499, 20231220120953, 20231220121409, 11
02, 71206005650, 20230816095516, 20230816100623, 03
01, 71364553758, 20231217235917, 20231218000909, 06
02, 70684543612, 20230113011232, 20230113012051, 06
01, 70113022764, 20231219125718, 20231219130435, 11
02, 70322574944, 20231027004851, 20231027005053, 03
01, 78320622189, 20230923022435, 20230923022936, 11
01, 71768318906, 20231124193615, 20231124194229, 06
01, 72805670724, 20230919131417, 20230919131734, 11
01, 70549903441, 20230820205839, 20230820210348, 06
02, 77901173368, 20230720103910, 20230720104421, 03
01, 74559894797, 20230918061246, 20230918062130, 06
02, 79004847794, 20230412054929, 20230412055349, 06
02, 71497133397, 20230904185824, 20230904190953, 06
01, 75358115156, 20230329043653, 20230329043916, 11
02, 76132690736, 20230816165252, 20230816165922, 11
01, 75042387422, 20230315051918, 20230315052826, 03
01, 76662774261, 20231004183624, 20231004184023, 03
02, 79812837024, 20230526182545, 20230526182854, 06
01, 78320622189, 20230815022342, 20230815023502, 11
01, 74765430210, 20230830054328, 20230830054735, 06
02, 71398574126, 20231030192208, 20231030192932, 03
02, 73555501427, 20230129151100, 20230129151708, 11
02, 79649529883, 20230414135108, 20230414135130, 11
02, 70939993515, 20230418204127, 20230418204547, 03
01, 73518109399, 20230213175434, 20230213175637, 06
02, 72887895631, 20230529091855, 20230529092344, 03
02, 79497844371, 20231222120701, 20231222121850, 11
02, 78253743119, 20230111224302, 20230111224621, 06
02, 78635419430, 20230322010201, 20230322010410, 11
02, 70735729878, 20230920233233, 20230920233421, 06
02, 76726362057, 20230501060811, 20230501060819, 03
01, 75757240736, 20230523120703, 20230523120951, 11
01, 74826810701, 20230422164521, 20230422165705, 03
01, 70607662098, 20230722011958, 20230722012557, 11
01, 70736701073, 20230521104637, 20230521105334, 03
01, 70802931455, 20231021170145, 20231021170416, 06
01, 70765625079, 20230522231501, 20230522232431, 06
02, 73098498250, 20230513041934, 20230513042642, 06
01, 79627452283, 20230523092537, 20230523092759, 03
02, 76014667935, 20230515165239, 20230515165918, 03
01, 74927293189, 20230329181507, 20230329181758, 03
01, 71403397225, 20230301032820, 20230301033502, 06
01, 71189642266, 20230519003704, 20230519004257, 11
01, 74145266165, 20230825070452, 20230825070937, 06
02, 72713088403, 20230629214012, 20230629214049, 03
02, 71346436755, 20230623081452, 20230623081804, 11
02, 77297341128, 20230926034041, 20230926034408, 03
02, 79956762666, 20231227150029, 20231227150202, 11
02, 76999537006, 20230130221014, 20230130222046, 06
01, 70897258846, 20231026170338, 20231026170805, 06
01, 72226196408, 20230718042815, 20230718043622, 11
02, 76578872337, 20230407021250, 20230407021516, 11
02, 73160252296, 20230317072053, 20230317072734, 06
02, 74114953110, 20230223124645, 20230223125718, 03
01, 73543805236, 20231027101023, 20231027102116, 06
02, 79299364918, 20231223055034, 20231223055325, 11
02, 72627619974, 20230528023223, 20230528023845, 11
01, 79507613418, 20230330132901, 20230330133510, 03
01, 72805670724, 20230319112803, 20230319113800, 11
01, 74450529252, 20231114124823, 20231114124905, 06
02, 71705093502, 20230106112304, 20230106112946, 06
01, 73016719787, 20231018023058, 20231018023339, 11
01, 79432952136, 20230718044530, 20230718045406, 06
01, 72140225808, 20231012171456, 20231012171929, 11
02, 70377462368, 20231103023647, 20231103024725, 03
01, 74757002244, 20231206145224, 20231206145334, 06
01, 71979495499, 20230211120302, 20230211120758, 11
02, 75859509590, 20230418221243, 20230418221932, 03
01, 72343613643, 20231121234440, 20231121234831, 11
02, 79033857189, 20231206203041, 20231206203105, 11
02, 78595661068, 20231208132629, 20231208133215, 06
01, 79382248690, 20230121070412, 20230121070427, 11
02, 77624078428, 20230517052637, 20230517053218, 03
01, 71457594008, 20230417081743, 20230417082111, 03
02, 74203755359, 20230709202138, 20230709202903, 03
02, 71640926938, 20230424021104, 20230424021656, 03
01, 79589387658, 20230121001230, 20230121001724, 06
02, 73392049376, 20230402190855, 20230402191742, 06
02, 76749212475, 20230711044617, 20230711045506, 03
01, 75555700196, 20230507075155, 20230507075326, 06
01, 72421210179, 20230831233037, 20230831233712, 11
02, 78067245307, 20231003125820, 20231003130133, 03
02, 72181131037, 20230310230927, 20230310231803, 11
02, 76199609829, 20231203002839, 20231203002850, 11
01, 73992146796, 20230606195231, 20230606195410, 06
01, 74057387223, 20230607005030, 20230607005248, 03
02, 79967339380, 20230918061725, 20230918062832, 11
02, 75552087001, 20230424191423, 20230424191742, 03
01, 76733593655, 20230207153121, 20230207154255, 11
01, 76779596599, 20230820112404, 20230820112612, 03
02, 75548390577, 20230716123640, 20230716124215, 03
01, 75142043552, 20230905125242, 20230905125922, 11
02, 77398140426, 20230214142509, 20230214143419, 11
02, 76483335952, 20230523214107, 20230523214150, 11
02, 74905189121, 20230904162932, 20230904163614, 11
01, 76483123037, 20231214125743, 20231214130035, 03
01, 71747641686, 20230922011727, 20230922012207, 06
02, 70171443419, 20231023234229, 20231023235223, 11
01, 71113167475, 20230522013634, 20230522014829, 03
01, 78313118027, 20231008210143, 20231008211019, 06
01, 78253743119, 20231222074313, 20231222074931, 06
01, 76864078643, 20230807040252, 20230807040809, 11
02, 78253743119, 20230319162329, 20230319163001, 06
01, 75427487158, 20230116204846, 20230116205455, 03
02, 72343613643, 20231024193412, 20231024193946, 11
02, 74227241866, 20230331171421, 20230331172323, 06
02, 70371323024, 20230617182030, 20230617182154, 03
02, 70590374992, 20230817225950, 20230817230739, 11
01, 77594221092, 20230405193749, 20230405194509, 11
01, 79795246428, 20231206051911, 20231206052614, 11
02, 70020637023, 20230214034917, 20230214035606, 11
02, 77531382671, 20230208121331, 20230208121336, 06
01, 70735729878, 20230223120813, 20230223121652, 06
02, 71567608278, 20231214020637, 20231214021827, 11
01, 75827458201, 20230426134647, 20230426134903, 11
02, 74983501004, 20230411000206, 20230411001312, 06
01, 75474533844, 20230114153010, 20230114153330, 03
01, 74057387223, 20230308193024, 20230308193638, 03
02, 75568479010, 20231002081122, 20231002081550, 03
02, 70625036429, 20230804060955, 20230804061308, 11
02, 77874150350, 20230703151201, 20230703152401, 06
02, 70996369406, 20230209053635, 20230209054803, 11
01, 72627619974, 20230802001944, 20230802002616, 11
02, 75555700196, 20230731205411, 20230731205610, 06
01, 79208336735, 20231107174158, 20231107174749, 06
01, 70444108455, 20231020072049, 20231020072204, 11
02, 72713088403, 20230104024113, 20230104024700, 03
01, 78635419430, 20230518191415, 20230518191542, 11
02, 70963345369, 20231113205928, 20231113210023, 03
02, 79325759200, 20230812024827, 20230812025748, 11
02, 74671309436, 20230423162001, 20230423163122, 11
01, 73124467260, 20230418132549, 20230418133025, 06
01, 71403397225, 20231214073214, 20231214073913, 06
01, 71691810086, 20230707023456, 20230707024213, 03
01, 71640926938, 20231206015531, 20231206015726, 03
01, 73518109399, 20231021131342, 20231021131640, 06
02, 71497133397, 20231025221652, 20231025222039, 06
02, 77385681660, 20230511123708, 20230511123859, 06
02, 75753260633, 20230227100858, 20230227101131, 11
02, 72449228501, 20230813191922, 20230813192246, 11
01, 71221632781, 20231017062309, 20231017062843, 03
01, 77304851600, 20231021221546, 20231021222233, 03
01, 71859834562, 20231004011519, 20231004012022, 11
02, 71787515751, 20231217062945, 20231217063725, 03
01, 77322689776, 20231120214747, 20231120215221, 06
02, 73016719787, 20230810035015, 20230810035124, 11
01, 71398574126, 20230624052237, 20230624052609, 03
02, 72564617253, 20230819004803, 20230819005951, 11
02, 77306962875, 20231019113322, 20231019113718, 03
02, 70060604158, 20230731132633, 20230731132743, 06
02, 74515719720, 20230723085358, 20230723085839, 11
01, 75474533844, 20230917224256, 20230917225221, 03
02, 74138965066, 20230325045921, 20230325050532, 06
02, 74057387223, 20230327023233, 20230327024308, 03
02, 78673204418, 20231008133836, 20231008133945, 11
02, 76944542642, 20230924222319, 20230924223454, 03
02, 79279144124, 20230628041108, 20230628041156, 03
01, 73320144477, 20230505082830, 20230505083524, 03
01, 78258128087, 20230622190517, 20230622191640, 11
02, 72224834455, 20231026003814, 20231026003824, 03
02, 73213671677, 20230709194354, 20230709194525, 06
01, 70633899660, 20231126174249, 20231126174938, 03
02, 75945832668, 20230125082023, 20230125083022, 06
01, 71398574126, 20230220061157, 20230220061836, 03
01, 76749212475, 20231105235421, 20231106000532, 03
01, 71994370412, 20230719000351, 20230719000452, 03
02, 71043870797, 20230214004321, 20230214004605, 11
01, 73697060429, 20230630043813, 20230630043952, 11
01, 73403909196, 20230503054309, 20230503054849, 06
01, 71398574126, 20230531024739, 20230531024858, 03
02, 70171443419, 20230322205125, 20230322205935, 11
02, 70684543612, 20230814092945, 20230814093738, 06
02, 74057387223, 20230326092010, 20230326092316, 03
02, 70528510299, 20231117072330, 20231117073212, 06
01, 72512887754, 20230318204925, 20230318205201, 06
01, 70964112275, 20230504052901, 20230504053527, 03
01, 75933196987, 20230708102405, 20230708103228, 11
01, 70735729878, 20230316152337, 20230316152752, 06
02, 75776521114, 20230920075447, 20230920080232, 03
01, 77297341128, 20230820181538, 20230820182442, 03
01, 73237726456, 20231119150615, 20231119151247, 06
02, 75830370037, 20230415223251, 20230415223757, 03
02, 77139458533, 20231023211909, 20231023212528, 06
01, 79589387658, 20230507043056, 20230507044200, 06
02, 70020637023, 20230226053923, 20230226055026, 11
01, 71892289650, 20230611025820, 20230611030335, 03
02, 78716695378, 20231029121314, 20231029121417, 06
01, 73518109399, 20230401011829, 20230401012806, 06
01, 74510056300, 20230131162216, 20230131162642, 11
01, 74133887074, 20230617004436, 20230617005016, 03
02, 75648535916, 20231130015356, 20231130020438, 03
02, 71798501578, 20230802011704, 20230802012437, 03
01, 76132690736, 20230703063741, 20230703063854, 11
01, 79790695092, 20231201114223, 20231201115358, 11
02, 78986551021, 20230301033241, 20230301033404, 11
01, 71764320039, 20230511002831, 20230511003419, 11
02, 76864078643, 20230927000549, 20230927001243, 11
02, 73237726456, 20230601135723, 20230601140327, 06
01, 70948722623, 20231003130614, 20231003131512, 03
01, 76479480752, 20230704002145, 20230704002830, 11
02, 74153631225, 20230413164547, 20230413165158, 03
01, 75859509590, 20230325123118, 20230325123837, 03
02, 74786318659, 20230927010143, 20230927010913, 11
02, 79812837024, 20230528175426, 20230528175718, 06
01, 70637020091, 20230727041812, 20230727042130, 03
01, 70519650066, 20230909232846, 20230909232935, 11
02, 76833916796, 20231005063805, 20231005064223, 06
02, 78313118027, 20230309092615, 20230309093510, 06
02, 74432834757, 20230227035025, 20230227035804, 11
01, 72262955038, 20230728232903, 20230728234051, 03
02, 70350981555, 20230524192608, 20230524193143, 11
02, 78854183937, 20230917043815, 20230917044720, 11
01, 72518512372, 20231114205234, 20231114205239, 11
01, 74064836883, 20230801070241, 20230801070955, 06
02, 74547931264, 20230222022432, 20230222022835, 11
01, 78067245307, 20230617145602, 20230617145936, 03
01, 78985558856, 20230406103758, 20230406104006, 06
02, 77917160587, 20230730213143, 20230730213318, 03
02, 77216346078, 20231127062412, 20231127062429, 03
01, 70590374992, 20231006132452, 20231006133015, 11
02, 72848726990, 20230615031949, 20230615032834, 11
02, 73734435243, 20230222070602, 20230222071557, 11
01, 73055154037, 20230320063610, 20230320064500, 03
01, 76999537006, 20231007081455, 20231007082338, 06
01, 76165975440, 20231021212017, 20231021213207, 06
02, 74203755359, 20230714231857, 20230714232627, 03
01, 74153631225, 20230217000309, 20230217001238, 03
02, 79943957084, 20230717192835, 20230717193254, 11
02, 73866950910, 20231108164646, 20231108165149, 06
02, 79868567070, 20230723173115, 20230723173253, 11
02, 77385681660, 20230615082538, 20230615082832, 06
01, 74083638574, 20230430095528, 20230430100234, 11
02, 77322689776, 20230919231135, 20230919231858, 06
01, 78851890612, 20230706165109, 20230706165406, 03
01, 75568479010, 20230815084836, 20230815085449, 03
02, 79790695092, 20230505090125, 20230505090435, 11
02, 72557265178, 20231013005027, 20231013010148, 06
02, 78595661068, 20230529133341, 20230529133853, 06
02, 79790695092, 20230105134309, 20230105134952, 11
02, 78595661068, 20230130031507, 20230130032423, 06
02, 77389871173, 20230123005841, 20230123010348, 11
02, 77043151900, 20230925170345, 20230925170838, 11
01, 79649529883, 20230316095756, 20230316100533, 11
01, 73555501427, 20230910001530, 20230910002418, 11
02, 70519650066, 20231024005234, 20231024010213, 11
02, 71687841721, 20230201225659, 20230201230317, 11
01, 79441445452, 20231102125713, 20231102130228, 06
02, 71403397225, 20230325220521, 20230325221344, 06
01, 72610016755, 20230101205658, 20230101210032, 06
02, 75073028771, 20230211031019, 20230211031929, 06
01, 76132367979, 20230401180657, 20230401181641, 06
02, 76405354988, 20230513103758, 20230513104033, 06
02, 74283223695, 20231116151747, 20231116152632, 06
01, 71687841721, 20230310212348, 20230310212845, 11
02, 78635419430, 20230703003115, 20230703003200, 11
02, 74203755359, 20230405123348, 20230405123655, 03
02, 72140225808, 20230724002554, 20230724003404, 11
01, 75059337127, 20230921072603, 20230921073609, 06
01, 70528510299, 20230223163036, 20230223163556, 06
02, 71875491606, 20231016155837, 20231016155855, 11
02, 74323167333, 20231117014904, 20231117015227, 03
01, 71102894959, 20230223125431, 20230223130530, 06
02, 70740897500, 20230319015229, 20230319015519, 06
01, 74870941794, 20231226081557, 20231226081633, 06
02, 75674638062, 20230603034835, 20230603035352, 03
01, 75933196987, 20230531160412, 20230531161230, 11
01, 73690041419, 20230412005409, 20230412010440, 03
02, 74083638574, 20230205113549, 20230205113751, 11
01, 75348927428, 20230110110736, 20230110111535, 06
02, 78253743119, 20230403113133, 20230403113900, 06
01, 70923782677, 20230223112300, 20230223112442, 03
02, 74798334676, 20230306095418, 20230306100110, 11
01, 73189794499, 20230214094443, 20230214095250, 03
01, 72343613643, 20231009064631, 20231009064926, 11
01, 70350981555, 20231003172703, 20231003173400, 11
01, 76367200376, 20231022211844, 20231022211850, 03
01, 76165975440, 20230825135858, 20230825140900, 06
01, 75348927428, 20231121214009, 20231121214406, 06
01, 73160252296, 20230127122146, 20230127122406, 06
01, 77821511275, 20231203112519, 20231203113212, 06
02, 72848726990, 20230117173755, 20230117173827, 11
01, 70939993515, 20230303204550, 20230303205419, 03
02, 73364341398, 20231112004345, 20231112004915, 06
02, 79627452283, 20230423000814, 20230423002006, 03
02, 77036066323, 20231115180626, 20231115180656, 06
01, 75484839306, 20230724030642, 20230724031241, 11
02, 78887459609, 20230820171700, 20230820171822, 06
02, 75674638062, 20230225054856, 20230225055603, 03
02, 74138965066, 20230115151948, 20230115152619, 06
02, 77298793169, 20230913184717, 20230913185851, 06
01, 73685293802, 20230314014155, 20230314014855, 11
02, 76833916796, 20230507214338, 20230507215230, 06
02, 75674638062, 20230722010215, 20230722010344, 03
01, 77605867316, 20230331225303, 20230331225415, 03
02, 78313118027, 20230203001011, 20230203001225, 06
02, 71687841721, 20230129191444, 20230129192453, 11
01, 73363864183, 20230207102209, 20230207103305, 06
02, 78676690462, 20230509193312, 20230509193547, 11
01, 76516590545, 20230209195908, 20230209200128, 11
01, 72783895340, 20230718145253, 20230718145345, 06
02, 79868567070, 20231017154641, 20231017154940, 11
01, 72224834455, 20230101005446, 20230101005910, 03
02, 70155787326, 20231223234842, 20231224000017, 03
01, 76317782140, 20230518054726, 20230518055427, 03
01, 73685293802, 20230331074318, 20230331075208, 11
02, 71403397225, 20230128152258, 20230128153413, 06
01, 74064836883, 20230114203005, 20230114203510, 06
02, 77624078428, 20231120110923, 20231120111955, 03
01, 73122352891, 20230502104928, 20230502105532, 03
01, 71309728330, 20230503034303, 20230503034854, 11
01, 76317782140, 20230815023438, 20230815024521, 03
01, 71070838449, 20230113130300, 20230113131445, 11
01, 75058369760, 20230818034005, 20230818034632, 06
01, 78708349250, 20230207170117, 20230207170432, 06
02, 73992146796, 20230728074104, 20230728074623, 06
01, 76622780384, 20230618235852, 20230619001008, 03
01, 77982007723, 20231007141914, 20231007142742, 03
01, 76865099409, 20230129230520, 20230129230558, 06
01, 72740266014, 20231008165503, 20231008170417, 11
02, 70155787326, 20230806042121, 20230806042313, 03
02, 77043151900, 20230131032840, 20230131033310, 11
02, 72610016755, 20230710175728, 20230710180742, 06
02, 72262955038, 20230109215929, 20230109220149, 03
01, 73237726456, 20231222041901, 20231222043049, 06
01, 76358195286, 20230207021200, 20230207021845, 03
01, 70929975315, 20230315073803, 20230315073806, 06
01, 70607662098, 20231028140805, 20231028141817, 11
02, 75945832668, 20230712032041, 20230712032442, 06
01, 78887459609, 20230927060552, 20230927061035, 06
01, 79124340508, 20230729090359, 20230729091159, 06
02, 79956762666, 20230816164835, 20230816165230, 11
01, 76862514925, 20230324175122, 20230324175223, 03
01, 75694568499, 20230316195400, 20230316195434, 06
02, 75073028771, 20230401204130, 20230401205054, 06
01, 70549903441, 20230712015555, 20230712015833, 06
01, 72224834455, 20231127140021, 20231127140738, 03
01, 78406629762, 20230203000402, 20230203000530, 06
01, 73189794499, 20230623033000, 20230623033743, 03
01, 78643885199, 20230612003626, 20230612004545, 03
01, 77116893955, 20230820104525, 20230820104550, 11
01, 72512887754, 20230225073431, 20230225073450, 06
01, 78452583504, 20230107160425, 20230107160829, 03
01, 70990664706, 20230421150541, 20230421151642, 03
02, 70561394786, 20231005042450, 20231005043410, 03
01, 77002018141, 20230319160113, 20230319161134, 11
02, 77730926738, 20230403000105, 20230403001151, 03
02, 74433797306, 20231217024250, 20231217024852, 11
02, 71162036599, 20230103005021, 20230103005827, 06
02, 72627619974, 20230429100303, 20230429101105, 11
02, 79868567070, 20230125030038, 20230125030302, 11
01, 71691810086, 20230613210922, 20230613212037, 03
02, 76779596599, 20231009235221, 20231009235858, 03
02, 75694568499, 20230821033317, 20230821034120, 06
01, 79366032199, 20230605022407, 20230605022627, 06
01, 72397168103, 20230903020558, 20230903021512, 11
02, 71687841721, 20230705033741, 20230705034145, 11
01, 71687841721, 20230417034817, 20230417035311, 11
01, 77671527073, 20231203082628, 20231203083307, 11
02, 73866950910, 20230605100549, 20230605100705, 06
01, 79927124054, 20230809091229, 20230809092128, 06
01, 76516590545, 20231107222612, 20231107223259, 11
02, 77832584864, 20230812105803, 20230812110355, 11
02, 70637020091, 20230407232940, 20230407233106, 03
02, 70964112275, 20230518142109, 20230518142452, 03
02, 75289076951, 20230624073212, 20230624074038, 06
02, 70963345369, 20230929160102, 20230929160127, 03
02, 76516590545, 20230703013508, 20230703014306, 11
02, 76864078643, 20230907191930, 20230907192331, 11
02, 77594221092, 20230903141159, 20230903141855, 11
02, 75753260633, 20230927025559, 20230927025802, 11
02, 70324194418, 20230427234511, 20230427234943, 11
01, 78525984610, 20230523111741, 20230523112546, 11
01, 77175629937, 20230925033359, 20230925034344, 06
02, 73660875254, 20231230204955, 20231230210042, 03
02, 71979495499, 20230527104915, 20230527104929, 11
01, 70549903441, 20230403000454, 20230403001306, 06
02, 73701439070, 20230109181929, 20230109182613, 11
02, 71282781035, 20231126033813, 20231126034302, 11
02, 75517512818, 20230731063055, 20230731063927, 03
02, 72224834455, 20230903090123, 20230903091128, 03
01, 75606766662, 20230528142829, 20230528143742, 06
02, 72610016755, 20230325221349, 20230325222008, 06
02, 78080178334, 20230713091024, 20230713091809, 11
01, 71403397225, 20230407232323, 20230407233423, 06
01, 73697060429, 20230207225318, 20230207230408, 11
01, 74798334676, 20230906143149, 20230906143500, 11
01, 74510056300, 20230116022642, 20230116023333, 11
01, 78886413919, 20231003123804, 20231003124026, 11
01, 73307406253, 20230520121320, 20230520122123, 06
02, 73316543882, 20231218084816, 20231218084930, 03
02, 71162036599, 20230417190329, 20230417190405, 06
01, 74133887074, 20230115043958, 20230115044750, 03
01, 78986551021, 20230404012145, 20230404012308, 11
01, 71176377585, 20230603065334, 20230603070310, 11
01, 79507613418, 20230108010937, 20230108011041, 03
01, 74559894797, 20230208215350, 20230208220138, 06
02, 72735490271, 20230916032837, 20230916033515, 03
02, 70155787326, 20231225100211, 20231225100301, 03
02, 73866950910, 20230825234251, 20230825234635, 06
01, 71497133397, 20231224232825, 20231224233234, 06
01, 74845966326, 20230729000334, 20230729001302, 06
01, 75641156137, 20230612203614, 20230612203812, 06
02, 79371446035, 20230729002350, 20230729003100, 03
02, 74757002244, 20230621202715, 20230621203706, 06
01, 76455546880, 20231224010144, 20231224010726, 06
01, 77139458533, 20230826152722, 20230826153758, 06
02, 78431222405, 20230425034056, 20230425034815, 03
01, 78615436867, 20230517093833, 20230517094248, 11
01, 77874150350, 20230503005831, 20230503010247, 06
01, 78957458626, 20230505015100, 20230505015649, 11
01, 73316880357, 20231006044659, 20231006045122, 11
01, 76165975440, 20230407201507, 20230407202159, 06
01, 72397168103, 20231004021049, 20231004022223, 11
01, 70964112275, 20230320162112, 20230320162623, 03
01, 76445889482, 20230412184325, 20230412185436, 11
01, 77730926738, 20231125053507, 20231125054613, 03
02, 71687841721, 20231222060201, 20231222060733, 11
02, 75211122285, 20230513223428, 20230513224320, 11
01, 73456073457, 20230726040329, 20230726040524, 11
02, 71768318906, 20230927142129, 20230927142520, 06
01, 74145266165, 20230903134040, 20230903134749, 06
01, 77304851600, 20230523063837, 20230523064446, 03
02, 73482776287, 20230324194752, 20230324195838, 03
02, 75255920169, 20230311041242, 20230311041836, 03
01, 73316543882, 20230416092235, 20230416092831, 03
01, 75061486610, 20230331062554, 20230331062940, 11
01, 73403909196, 20231112044537, 20231112045446, 06
01, 73482776287, 20230708203630, 20230708204229, 03
02, 75474533844, 20230709151047, 20230709151427, 03
01, 79279144124, 20230530042723, 20230530043431, 03
01, 75211122285, 20230703203750, 20230703204440, 11
01, 75548390577, 20230223072454, 20230223072629, 03
02, 77361773563, 20230414061757, 20230414061946, 06
02, 72528648007, 20230903175453, 20230903180346, 11
01, 74870941794, 20231206023253, 20231206024209, 06
02, 76622780384, 20230718235203, 20230719000313, 03
02, 76506031328, 20230916224319, 20230916225158, 03
01, 70774647008, 20230711170549, 20230711170603, 11
01, 76864078643, 20230315170628, 20230315171721, 11
01, 75555700196, 20230717082721, 20230717083354, 06
02, 77290418010, 20230903023157, 20230903024041, 06
02, 78887459609, 20230930105028, 20230930105343, 06
02, 71158407992, 20230701053459, 20230701053654, 06
02, 75703581220, 20230723081602, 20230723081825, 06
01, 71070838449, 20230918143842, 20230918144618, 11
02, 73363864183, 20230918095542, 20230918100214, 06
02, 74138965066, 20230714170737, 20230714171501, 06
01, 71070838449, 20230611005529, 20230611010545, 11
02, 73730756357, 20230513103649, 20230513103727, 06
02, 74845966326, 20231111171143, 20231111172303, 06
02, 73555501427, 20231002160055, 20231002160958, 11
02, 70155787326, 20230825013548, 20230825014121, 03
02, 70633899660, 20230418232921, 20230418233351, 03
01, 74203755359, 20230513202014, 20230513203032, 03
02, 74133887074, 20230407094406, 20230407094833, 03
01, 75555700196, 20231208092959, 20231208093130, 06
02, 74827479487, 20230819050826, 20230819051704, 11
01, 73519611050, 20231022003346, 20231022003959, 03
